Date,Close,Volumn,Single,RSI,SMA20,SMA21,EMA12,EMA26,EMA_fast,EMA_slow,MACD,SignalLine,BB_Upper,BB_Lower,MFI,OBV,ROC,MACD_tailor,Signalline_tailor,--,OBV 趨勢反轉,DSAM 連續up/down,MACD反轉,RSI突破,EMA12 vs EMA26,BB突破,MFI反轉,OBV vs ROC,MACD vs Signal Line,--,OBV P&L per position,DSAM P&L per position,MACD P&L per position,RSI P&L per position,EMA12 vs EMA26 P/L per position,BB突破 P&L per position,MFI反轉 P&L per position,OBV vs ROC P&L per position,MACD vs Signal Line P&L per position
2020-07-22,9384.37975190326,20048075731.2511,Hold+,56.32027171606192,9218.356781507187,9218.943268034978,9229.671531870381,9246.302728641793,9229.671389251054,9245.032980323009,-16.63119677141185,-29.076106304310898,9413.143070079355,9023.57049293502,49.78711702380297,UP,-0.5066994252328397,23.436744222055495,26.61991129604004,,Hold-,0,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2020-07-23,9514.30498762696,19702428931.3285,Hold+,54.16601399837824,9239.35612728019,9232.449553227178,9273.46129429447,9266.154747825878,9273.448036681268,9258.65814389259,7.306546468591478,-21.799575749730426,9465.817861172181,9012.8943933882,57.65512516728129,HOLD,3.016427491395045,8.304003577552066,24.47307925341608,,Hold-,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2020-07-24,9589.81771944117,26966148756.4081,Hold+,70.47300977304815,9265.27776111311,9256.044774525952,9322.131513547809,9290.129782760345,9322.10569388974,9275.41481841535,32.00173078746411,-11.03931444229152,9526.760889561065,9003.794632665154,57.51033070981533,UP,3.3061180200705094,7.675328128701949,21.591871197347636,,Hold-,Sell,Buy,Hold+,Hold+,Hold+,Hold+,Buy,0,,,75.51273181420947,,,,,,,
2020-07-25,9535.93879573746,35810926084.9432,Hold+,64.51694391893216,9285.429282423309,9278.166381809508,9355.024941576987,9308.337857795686,9354.99322495392,9288.597331667848,46.687083781300316,0.5059652024268466,9565.424710699284,9005.433854147333,66.4712946220237,UP,3.2663400766579107,5.597032311185103,18.56445937729586,,Buy,0,Hold+,Hold+,Hold+,Hold+,Hold+,Hold+,0,,-175.69082753578004,,,,,,,,
2020-07-26,9691.82513891714,36726067828.3661,Hold+,73.37171517155082,9315.650173740058,9304.781466065871,9406.840356552395,9336.744323063942,9406.797973321462,9309.000658714664,70.09603348845303,14.423978859632083,9633.560020447509,8997.740327032607,55.35904600110432,HOLD,4.2414236813487465,8.055459866185629,15.729631648323318,,0,0,Sell,Hold+,Hold+,Hold+,Hold+,Hold+,0,,,,102.00741947597089,,,,,,
2020-07-27,9925.75139747634,19713211084.5617,Hold+,77.32731189470407,9344.818918982539,9344.702612965593,9486.672824386847,9380.37447672412,9486.613009956482,9340.208246096005,106.29834766272688,32.79885262025104,9763.980884566314,8925.656953398764,64.11112626163789,DOWN,7.412687819750068,23.76326902396795,14.087817291649637,,0,Buy,Buy,Hold+,Hold+,Hold+,Hold+,Hold+,Buy,,,,,,,,,,
2020-07-28,10962.2584812073,34694788843.59,Hold+,90.4235929828373,9430.250294030788,9421.839850517052,9713.686002359225,9497.5510696488,9713.567283434857,9422.283987992638,216.13493271042535,69.4660686382859,10263.30234636766,8597.198241693915,64.57316482066321,UP,18.54857280208127,61.2958912244776,19.73253262201797,,Buy,Hold+,Sell,Hold+,Hold+,Hold+,Hold+,Hold+,Hold+,,,,1036.5070837309595,,,,,,
2020-07-29,10904.9165269189,27637575180.4509,Hold+,88.01785797677243,9503.887494585335,9500.472495596889,9896.952236906867,9601.800362779919,9896.796797082703,9497.305194462306,295.1518741269483,114.60322973601839,10566.414050182766,8441.360938987904,72.67319647209536,DOWN,18.488280123467476,106.07696430958094,31.53827834880732,,Hold+,Hold+,Buy,Hold+,Hold+,Hold+,Hold+,Sell,Hold+,,,,,,,,,1315.0988074777306,
2020-07-30,11093.6122404424,23642111784.0484,Hold+,90.64385351101997,9596.782291504245,9579.588672959482,10081.053775912333,9712.304946310473,10080.867012271423,9578.0783309889,368.74882960186005,165.43234970918672,10865.456929368607,8328.107653639883,64.13488134182091,DOWN,21.42103020886034,148.19936776657778,51.52333037581099,,Sell,Sell,Hold+,Hold+,Hold+,Hold+,Hold+,0,Hold+,,131.35375923510037,1167.8608429660599,,,,,,,
2020-07-31,11116.3071636852,22265381996.1866,Hold+,93.39476934058536,9688.45196774651,9669.140618750956,10240.323527877388,9816.305110560452,10240.11770755886,9655.912709923334,424.0184173169364,217.14956323073665,11116.565818789226,8260.338116703795,70.05299683147751,HOLD,21.40641518173546,197.94567633297083,78.70480869070654,,0,Buy,Sell,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,,211.3906367663003,,,,,,
2020-08-01,11325.5515272739,22329797905.4416,Hold+,93.90126730290721,9793.013810374574,9766.409089628767,10407.281681630697,9928.101141428115,10407.057429031032,9740.396434081273,479.18054020258205,269.55575862510574,11378.66388612935,8207.363734619797,75.90613997764876,HOLD,23.52807629301593,248.3320440019379,113.38123893224267,,0,Hold+,Buy,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,,,,,,,,
2020-08-02,11812.0943072685,26198946496.2778,Sell,94.88371052807157,9918.744543944365,9889.160500702856,10623.40670095959,10067.656190749625,10623.152100903955,9845.224346464547,555.750510209964,326.79470894207736,11722.706666348595,8114.782421540137,76.62348988901293,UP,28.355833963728195,311.43642262531466,156.7213764692611,,Buy,Sell,Hold+,Hold+,Hold+,Hold+,Hold+,Buy,Hold+,,,695.7871435833003,,,,,,,
2020-08-03,11066.3062405902,27584591853.0697,Buy,75.48378098575813,10010.021729987642,9973.390339022739,10691.545091671991,10141.630268515593,10691.3092075877,9907.011090307305,549.9148231563977,371.41873178494143,11853.84125473184,8166.202205243444,77.70625808526592,HOLD,20.769545197902197,353.2799795170449,203.7951922539864,,Hold+,Buy,Sell,Hold+,Hold+,Hold+,Hold+,Sell,Hold+,,,,-259.2452866836993,,,,,-745.7880666783003,
2020-08-04,11230.9077627492,20583344056.8415,Hold+,77.3383930884677,10109.214083326911,10068.159160119145,10774.523964145408,10222.317490310674,10774.299465371538,9974.000261932866,552.2064738347344,407.57628019490005,11993.224659647462,8225.203507006361,70.48713957827155,DOWN,19.676612196681877,401.7839196186542,252.43633916744017,,Hold+,Sell,Buy,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,164.60152215900052,,,,,,,
2020-08-05,11181.9175080348,20527193170.9636,Hold+,74.89984417652634,10208.141386969666,10160.295198789192,10837.199893974546,10293.398973105053,10836.991120333147,10035.120874585624,543.800920869493,434.82120832981866,12099.646763595643,8316.63601034369,75.16402782217556,HOLD,17.527423417438428,431.25216998529504,298.88993997825645,,Hold+,Buy,Hold+,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,,,,,,,,
2020-08-06,11719.2635239515,22359870185.2091,Hold+,77.44563324865285,10337.280394349042,10280.099583968802,10972.901990894077,10399.01856946405,10972.684616009648,10120.338492643537,573.8834214300277,462.6336509498605,12272.875847852813,8401.68494084527,69.48241468571699,HOLD,22.20527925357085,459.6102009148144,343.377201856576,,Hold+,Sell,Sell,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,537.3460159167007,488.3557612022996,,,,,,
2020-08-07,11768.12774224,21793317050.9686,Hold+,77.2950082132074,10467.872952305268,10405.41598234385,11095.244414178065,10500.434063743749,11095.023768823876,10203.716628673119,594.8103504343162,489.0689908467517,12420.333325387266,8515.41257922327,70.06107289396813,HOLD,23.40817190962176,484.6112160156499,384.32942181124446,,Hold+,Buy,Buy,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,,,,,,,,
2020-08-08,11571.4879806831,21624736673.0798,Hold+,74.62515212278927,10588.027214511216,10520.42604889469,11168.51265517884,10579.771390924441,11168.303964607825,10272.925859084824,588.7412642543986,509.00344552828113,12499.107620977486,8676.946808044946,70.04482259460163,HOLD,19.394312369692347,509.85332416296114,421.6896046913906,,Hold+,Sell,Hold+,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,-196.63976155690034,,,,,,,
2020-08-09,11739.1310064144,17286825185.2175,Hold+,74.6971271672096,10714.85297285693,10642.84168079232,11256.300093830463,10665.649880960735,11256.097163637676,10347.115839539701,590.6502128697284,525.3327989965707,12574.79435971077,8854.91158600309,71.70941232413259,DOWN,18.26944415915069,529.2636992099069,452.80778706061807,,Hold+,Buy,Sell,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,,-28.9967358255999,,,,,,
2020-08-10,11682.8514691549,17051550190.8146,Hold+,72.14545869924467,10840.83756358583,10760.94813934731,11321.923382341914,10740.998146752894,11321.731975826224,10414.70406239823,580.9252355890203,536.4512863150605,12596.663410053805,9085.011717117855,70.53540750078986,HOLD,6.573398986923359,528.7862564580482,477.8801123379043,,Hold+,Sell,Buy,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,-56.27953725949919,,,,,,,
2020-08-11,11862.9380127025,24145919191.3441,Hold+,64.47684671176853,10964.765476625793,10889.509013543768,11405.15640239739,10824.104803489903,11404.969464297796,10487.984700283625,581.0515989074866,545.3713488335458,12635.576709348146,9293.95424390344,65.16606016255184,UP,8.785225301071439,469.19259566774235,487.5099232020597,,Hold+,Buy,Hold+,Hold+,Hold+,Hold+,Hold+,Buy,Sell,,,,,,,,,,1937.1866152261591
2020-08-12,11398.6710608966,24448699831.2647,Hold+,57.018177004723555,11058.983780289274,10985.427647305354,11404.158657551116,10866.66526700151,11404.000769854692,10534.065430130642,537.4933905496055,543.7957571767578,12592.26680659647,9525.700753982079,64.25675139195843,HOLD,2.749860134304051,410.2424730026669,484.50853791882713,,Hold+,Sell,Sell,Hold+,Hold+,Hold+,Hold+,Sell,0,,,-464.2669518058992,-284.1804082583003,,,,,-464.2669518058992,
2020-08-13,11579.8679516021,22803776234.9777,Hold+,56.9263547536647,11158.486291897321,11083.787788447027,11431.190856635883,10919.495095490443,11431.049142407443,10586.983037717098,511.69576114544,537.3757579704942,12541.229666753678,9775.742917040965,64.66491001136819,HOLD,4.170096967374763,345.4725121917436,468.20315381553127,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2020-08-14,11817.1640388033,24755770184.1385,Hold+,59.408015272759116,11272.547554050614,11189.851898892844,11490.571346200102,10985.989091291394,11490.433613473124,10649.23019637206,504.5822549087079,530.8170573581369,12453.349953836268,10091.74515426496,64.68258096863337,HOLD,4.340737935327135,281.47245540402946,439.1833308710141,,Hold+,Sell,0,Hold+,Hold+,Hold+,Hold+,0,0,,,237.29608720119904,,,,,,,
2020-08-15,11777.3913224899,21650925951.9968,Hold+,56.35442815958339,11376.82586322925,11296.587733500104,11534.697496398534,11044.611478787581,11534.567709119905,10706.315149353622,490.0860176109527,522.6708494087002,12312.842340972917,10440.809385485585,65.12182930463423,DOWN,-0.2937919718203191,209.46841731224777,396.27120132091216,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2020-08-16,11864.9058101564,21285690552.5155,Hold+,50.83660830414203,11473.783583863256,11400.067765463877,11585.498775438205,11105.374021851938,11585.373709059317,10764.939836790243,480.1247535862676,514.1616302442137,12139.673010278919,10807.894157447594,58.10392111500571,HOLD,7.216496202111326,116.28294688452115,337.2739509887142,,Hold+,Sell,0,Hold+,Hold+,Hold+,Sell,0,0,,,87.51448766649992,,,,,2088.7028183679213,,
2020-08-17,11901.7764883024,19209711614.4085,Hold+,67.06874511348335,11520.75948421801,11494.164198360357,11634.15688510962,11164.366797144565,11634.036456506901,10822.463771356757,469.79008796505514,505.28732178838203,12166.975473908948,10874.543494527072,57.435301507418714,HOLD,5.973414969877532,128.98349279492504,280.1592704654109,,Hold+,Buy,0,Hold+,Hold+,Hold+,Buy,0,0,,,,,,,,,,
2020-08-18,12272.4658081604,25481896190.5557,Sell,69.62643913405591,11589.136948280084,11556.555023453362,11732.358257886663,11246.44820536796,11732.22689079121,10895.83387441902,485.9100525187023,501.4118679344461,12250.215341258196,10928.058555301972,65.24854299961376,UP,9.752784344384432,135.00303197650646,232.41790422380578,,Hold+,Sell,0,Hold+,Hold+,Hold+,Hold+,0,0,,,370.6893198580001,,,,,,,
2020-08-19,11949.6109706281,24825715158.7054,0,63.11255997949418,11631.93688478937,11606.302377915703,11765.781752154577,11298.53433612797,11765.660562270123,10949.1549954872,467.2474160266065,494.5789775528782,12268.312666078371,10995.561103500368,66.04220175777898,HOLD,1.9655454133770653,147.03834279531475,194.81731419418404,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2020-08-20,11733.278970862,23384200655.8889,0,50.26887558934348,11662.78547514821,11636.762698411876,11760.781324263411,11330.737642404565,11760.680273511554,10988.831668641165,430.04368185884596,481.6719184140718,12251.98486770233,11073.58608259409,64.82372284844527,HOLD,-0.29612842536468176,117.19085578722479,162.2056489935385,,Hold+,Sell,0,Hold+,Hold+,Hold+,Hold+,0,0,,,-216.33199976610013,,,,,,,
2020-08-21,11861.8365772796,20353349054.5914,Sell,51.744393513897215,11689.599727648496,11672.264099059228,11776.328286265902,11370.078304247161,11776.23811303108,11033.00571701827,406.2499820187404,466.5875311350055,12262.772827763256,11116.426627533736,57.426511960970934,DOWN,2.509172520260103,97.07009150405429,135.8624541506849,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2020-08-22,11515.1242987292,23406354443.0111,Hold-,49.00630761727766,11674.75122722153,11681.291373890434,11736.143057414101,11380.82245198657,11736.07880839145,11057.400917252842,355.3206054275306,444.33414599351056,12249.945904885899,11099.55654955716,57.25040272341977,UP,-1.9082051947695216,107.89261464860101,121.35162519873536,,Hold+,Sell,0,Hold+,Hold+,Hold+,Hold+,0,0,,,-346.7122785503998,,,,,,,
2020-08-23,11676.3853050812,19572783953.5789,Hold-,48.89129762509821,11705.25518044608,11674.829040452943,11726.949557055194,11402.715996660247,11726.897947582333,11088.721527276957,324.23356039494684,420.31402887379784,12204.247829262487,11206.262531629673,56.948127428509785,DOWN,-0.05534748165525582,72.90682561453286,115.15503644587989,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2020-08-24,11647.9281209343,18467219109.1841,Hold-,49.376784686297306,11726.106198355334,11702.525320469329,11714.792413036595,11420.879857717584,11714.752388243865,11117.017380916019,293.9125553190115,395.0337341628406,12173.862128602676,11278.350268107992,57.247671392909304,HOLD,-1.8124506048836504,49.56128283237922,103.80900645123049,,Hold+,Sell,0,Hold+,Hold+,Hold+,Hold+,0,0,,,-28.457184146898726,,,,,,,
2020-08-25,11758.8281203688,20061559392.1032,Hold-,48.09509685610444,11754.951728972035,11727.66438511788,11721.567137241549,11445.913062358415,11721.531235844679,11149.49300433233,275.65407488313394,371.15780230689927,12122.187096740932,11387.716361203138,57.00150351589598,HOLD,3.1596407822287875,13.279331334699236,86.41990635954373,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2020-08-26,11350.753473213,23423332918.9369,Hold-,49.10484267918219,11736.52622643511,11735.704192983509,11664.518881237158,11438.8642039032,11664.505615951926,11159.676784057692,225.6546773339578,342.057177312311,12145.866188600901,11327.186264269318,56.40540961229402,UP,-1.9785586445949157,28.28214903708249,69.45473582265342,,Hold+,Sell,0,Hold+,Hold+,Hold+,Hold+,0,0,,,-408.07464715579954,,,,,,,
2020-08-27,11465.002564032,20869928785.8008,Hold-,47.79912739018317,11721.36996752471,11723.596528225438,11633.824063205597,11440.800378727556,11633.822046566642,11175.126268524391,193.0236844780411,312.25047874545703,12147.87064235195,11294.869292697469,56.60430389340356,DOWN,-2.9800845077120717,35.233737406762884,57.746576054015996,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2020-08-28,11300.3983638109,21595917446.0439,Buy,39.81481632097909,11707.815486681102,11701.323700681196,11582.527801760258,11430.400229474471,11582.541484158806,11181.46503654589,152.1275722857863,280.2258974535229,12170.101892293906,11245.529081068298,56.306137588677174,HOLD,-4.050073107175636,11.876384322344165,45.57604645662884,,Hold+,Sell,0,Hold+,Hold+,Hold+,Hold+,0,0,,,-164.60420022109975,,,,,,,
2020-08-29,11519.1183881607,19271253870.8299,0,45.24498885495566,11696.814855768414,11698.829910561082,11572.772507360327,11436.97194493271,11572.787011994298,11198.550296137599,135.80056242761748,251.34083044834182,12166.377267846261,11227.252443690568,48.85494075762706,DOWN,-2.9143714036036084,4.428948497230522,30.79552272071877,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2020-08-30,11481.481823317,18415439613.5389,0,42.80878518996888,11686.746373476519,11686.560901842158,11558.727786738276,11440.268972961174,11558.744273975728,11212.866631412877,118.45881377710248,224.76442711409396,12166.102944738785,11207.389802214253,55.606789109486826,HOLD,-3.531360762811189,-12.889996842261098,18.538833798319633,,Hold+,Sell,0,Hold+,Hold+,Hold+,Hold+,0,0,,,-37.63656484369858,,,,,,,
2020-08-31,11701.0040086578,19909556666.6014,Sell,46.47590873571269,11678.649673274285,11687.425308485152,11580.616436264356,11459.582679309073,11580.62382116983,11237.56638270147,121.03375695528302,204.01829308233178,12150.893273838996,11206.406072709575,49.01693481342589,HOLD,-4.656454606886049,-19.134188043213726,8.725195101806353,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2020-09-01,11672.3241049436,21077276617.8664,Hold-,38.028586245369,11692.332325476636,11678.34845573473,11594.725308368854,11475.341303430148,11594.727324814234,11259.565123446922,119.3840049387054,187.09143545360652,12145.908588849585,11238.756062103688,49.0802227301968,HOLD,-2.320467723728126,-75.68410476105237,-3.983867197586733,,Hold+,Sell,0,Hold+,Sell,Hold+,Hold+,0,0,,,-28.6799037141991,,,2329.9476123169297,,,,
2020-09-02,11895.2253453456,25232603061.5349,Hold-,48.87007716191874,11708.100195163812,11701.99389785135,11640.956083288354,11506.443825053515,11640.943920371958,11291.729530674997,134.51225823483946,176.57560000985313,12167.108073695923,11249.0923166317,40.90095195799648,UP,1.3802311773696945,-95.33666196840568,-21.6436973412279,,Hold+,Buy,0,Hold+,Buy,Hold+,Hold+,0,0,,,,,,,,,,
2020-09-03,11418.2547569161,26038738388.7988,Hold-,44.09458009293867,11688.154731069451,11694.298031437731,11606.694340769545,11499.91130148778,11606.694327032446,11298.131707122797,106.78303928176501,162.61708786423551,12161.647493190292,11214.66196894861,49.618592870022596,HOLD,-3.7395711656755273,-97.89292744160775,-40.661792319566565,,Hold+,Sell,0,Hold+,Sell,Hold+,Hold+,0,0,,,-476.9705884294999,,,-476.9705884294999,,,,
2020-09-04,10197.4598227689,49411126240.5185,Hold-,27.86429172401752,11609.158156083402,11617.169259245615,11389.889030307906,11403.43341417527,11389.954060276712,11242.437709774491,-13.54438386736365,127.38479351791568,12424.062360095424,10794.25395207138,49.28857133616279,UP,-11.442902757946927,-137.78040634918034,-62.04133384407006,,Hold+,Buy,0,Sell,Sell,Sell,Sell,0,0,,,,,4337.81239246952,,1586.8240190280103,-1704.316665533499,,
2020-09-05,10484.4703922655,27623487077.0688,Hold-,36.071424373338964,11540.136385188856,11555.601595901597,11250.593855224459,11335.36207921899,11250.690672136587,11204.084563508537,-84.76822399453158,84.95419001542624,12486.994091335346,10593.278679042367,39.29985964775713,DOWN,-10.207910082386665,-142.3767716306138,-83.01357957661925,,Hold+,Sell,0,Buy,Hold-,Sell,Buy,0,0,,,287.0105694966005,,,,,,,
2020-09-06,10177.7897180499,56430042198.6917,Hold-,30.513433853932014,11453.93704667623,11475.262734372714,11085.54706488991,11249.61597839165,11085.678505398053,11152.15404432833,-164.0689135017401,35.14956931199297,12562.293920384434,10345.580172968026,46.84849973745275,UP,-12.62145840548403,-163.21997504879437,-104.48929074898115,,Hold+,0,0,Sell,Hold-,Hold-,Hold+,0,0,,,,,-306.68067421560045,,,,,
2020-09-07,10260.0177277544,28801019507.3334,Hold-,32.201588417275914,11353.314642655929,11397.083745775191,10958.542551484446,11176.312404270373,10958.69187779646,11107.01194670969,-217.76985278592656,-15.43431510759094,12512.998601464356,10193.630683847501,37.27151006843559,DOWN,-12.746256491479283,-161.73402768420237,-124.86069641197953,,Hold+,0,0,0,Hold-,Hold-,Hold+,Sell,0,,,,,,,,,,
2020-09-08,10359.4452169899,26560146962.2327,Hold-,32.001506631054994,11273.80635497402,11305.987527148023,10866.373730792979,11115.803723731078,10866.52774136441,11069.18507018587,-249.42999293809953,-62.23345067369266,12478.52457656663,10069.08813338141,43.65720256062199,HOLD,-8.733413676567997,-182.1816616722117,-140.07463311357373,,Hold+,0,0,0,Hold-,Hold-,Hold+,Hold-,0,,,,,,,,,,
2020-09-09,10125.0149560696,47780699209.0923,Hold-,33.49776345221672,11193.393154234402,11219.102002645239,10752.31853468169,11042.411963163562,10752.483074986068,11021.410062411585,-290.09342848187225,-107.80544623532859,12480.836512637648,9905.949795831155,44.18402232449479,UP,-11.687634612191083,-189.3212121571214,-153.50099742624738,,Hold+,0,0,0,Hold-,Hold-,Hold+,Hold-,0,,,,,,,,,,
2020-09-10,10230.1546993607,21357083446.3125,Hold-,33.334245650834276,11111.809060338455,11147.524656383272,10671.98563694,10982.244758437424,10672.148970814887,10981.372541041212,-310.2591214974236,-148.2961812877476,12427.389126821648,9796.228993855262,42.003479325861285,DOWN,-9.47084899128525,-195.9405371662706,-167.50779881548493,,Hold+,0,0,0,Hold-,Hold-,Hold+,Hold-,0,,,,,,,,,,
2020-09-11,10342.1593912056,77545788530.6143,Hold-,36.8811550560889,11053.160814962273,11075.159076094034,10621.243137596246,10934.831027531362,10621.396573470978,10949.02835565953,-313.5878899351155,-181.3545230172212,12397.30773102165,9709.013898902896,41.729144680343154,UP,-10.217439888149542,-205.73793269046473,-177.21601686423986,,Hold+,0,0,0,Hold-,Hold-,Hold+,Hold-,0,,,,,,,,,,
2020-09-12,10378.2230445845,20796810115.9479,Buy,33.558171716736965,10988.25270193744,11021.020921134761,10583.855430979054,10893.600806572334,10583.996484728237,10920.145606919134,-309.7453755932802,-207.03269353243303,12331.057534943911,9645.447868930967,53.22137850534978,DOWN,-9.609027786744075,-222.3223442067865,-188.63681294655024,,Hold+,0,0,0,Hold-,Hold-,Hold+,Hold-,0,,,,,,,,,,
2020-09-13,10439.384672264,19955498078.251,Buy,35.08313046947258,10927.825529503923,10962.116129095846,10561.629160407507,10859.95516699394,10561.755187971237,10895.819103625585,-298.3260065864324,-225.29135614323292,12254.30869027105,9601.342368736798,53.163180716339326,HOLD,-10.782146006106002,-236.3306825627751,-199.0811997342618,,Hold+,0,0,0,Hold-,Hold-,Hold+,Hold-,0,,,,,,,,,,
2020-09-14,10328.8660659873,21057424433.4801,Hold+,29.726166077193568,10856.32742678485,10899.303650288846,10525.81945357363,10820.61523358604,10525.936841010109,10867.131279921088,-294.79578001241134,-239.19224091706863,12147.907124112484,9564.747729457216,57.41089250109781,HOLD,-11.509773262612736,-262.84243289159167,-213.52525762103167,,Hold+,0,0,0,Hold-,Hold-,Hold+,Hold-,0,,,,,,,,,,
2020-09-15,10661.0962351444,23526143436.4903,Hold+,36.288667160043296,10821.84456488142,10847.0307033734,10546.631266122979,10808.799011479252,10546.724355827962,10856.705906655388,-262.1677453562734,-243.7873418049096,12094.531138246204,9549.157991516635,52.86359576883416,UP,-10.374995633723694,-300.59013311667695,-230.44075354166958,,Hold+,0,0,Buy,Hold-,Hold-,Sell,Buy,0,,,,,,,,176.62584287889877,-401.0785073899988,
2020-09-16,10787.5802080762,23802088944.3968,Hold+,34.57810614532363,10787.973447083628,10820.212928843077,10583.700334115783,10807.227248264211,10583.76798590374,10853.208146307281,-223.52691414842775,-239.73525627361326,12024.12192849614,9551.824965671116,57.896994154125046,HOLD,-5.52338831341888,-345.8365251238429,-252.80008396548692,,Hold+,0,0,Sell,Buy,Hold-,Buy,0,0,,,,,126.48397293180096,-590.1203853073002,,,,
2020-09-17,10952.249969107,24459086808.7769,Hold+,42.89376431756678,10770.566027348435,10795.796138608552,10640.400277960585,10817.969672030344,10640.440514920401,10858.219662540947,-177.56939406975835,-227.30208383284227,11985.962578501585,9555.169476195286,57.52343149454582,HOLD,7.401746704142968,-361.71516166072615,-276.4821731789806,,Hold+,0,0,0,Buy,Hold-,Sell,0,0,,,,,,,,164.66976103080015,,
2020-09-18,10937.9963969609,23547167125.3424,Hold+,67.86747992919005,10741.509927788446,10778.538902091885,10686.184296268326,10826.860540543717,10686.204609578228,10862.256365302597,-140.67624427539158,-209.97691592135214,11908.373816661815,9574.646038915076,63.383990880937205,HOLD,4.325693027183993,-279.7635925155937,-287.05726743971326,,Hold+,0,0,0,Hold+,Hold-,Buy,0,Buy,,,,,,,,,,
2020-09-19,10927.1503102932,20681771888.3992,Sell,62.323102109480054,10713.793352137252,10750.349946002956,10723.25599073369,10834.289412377013,10723.26205834819,10865.539998919123,-111.03342164332207,-190.18821706574613,11831.968897730403,9595.617806544102,66.76795985053315,DOWN,7.362704604854814,-220.4270227195666,-286.7865072272533,,Hold+,0,0,0,Hold+,Hold-,Hold+,0,Hold+,,,,,,,,,,
2020-09-20,11083.9983611982,18334274060.3001,Sell,77.52249007602384,10682.943069764275,10731.422162092536,10778.754816958999,10852.786371548951,10778.743301726521,10876.593992050444,-74.03155458995207,-166.9568845705873,11717.344568324095,9648.541571204454,61.33627698756103,DOWN,8.030986449612536,-124.84755155028324,-270.86034565404015,,Sell,0,0,0,Hold+,Hold-,Hold+,0,Hold+,,-728.0959460702998,,,,,,,,
2020-09-21,10923.3266681813,20161733906.9632,Hold-,69.22913985945547,10645.49319792616,10694.389907784134,10800.99664022397,10858.011578706903,10800.980223487266,10878.958665462667,-57.01493848293285,-144.96849535305643,11578.320848240814,9712.665547611507,71.64656962492833,HOLD,5.443162634487537,-40.018469681672286,-239.02835090976598,,0,0,0,0,Hold+,Hold-,Hold+,0,Hold+,,,,,,,,,,
2020-09-22,10439.5224887924,23757059692.357,Hold-,51.89835195233964,10572.708055098501,10635.68506891979,10745.385232311419,10827.012386861385,10745.388023891195,10856.723194923152,-81.62715454996578,-132.30022719243829,11299.334756052045,9846.081354144957,65.75959493078565,UP,3.1062426484048022,38.4864782747336,-190.58883499670733,,Buy,0,0,Sell,Hold+,Hold-,Hold+,0,Hold+,,,,,,,,,,
2020-09-23,10527.5878467394,19866578108.9779,Hold-,60.255269405993594,10528.174709589666,10570.559473748066,10711.877942223417,10804.832791296794,10711.89035664525,10840.068946305055,-92.95484907337777,-124.43115156862619,11136.080078447969,9920.269340731364,59.447545662039815,DOWN,2.9074159298616067,111.7750302599834,-125.21575565616071,,Hold+,0,0,Hold-,Hold+,Hold-,Hold+,0,Hold+,,,,,,,,,,
2020-09-24,10223.7841063927,19981974722.3512,Buy,49.85262980467968,10529.490923770856,10513.67991896124,10636.786582864845,10761.792147970564,10636.819615356408,10808.88493340549,-125.00556510571914,-124.5460342760448,11134.488376156338,9924.493471385375,69.24327094928697,HOLD,-1.1445896387321068,110.00377372393632,-57.82733631549464,,Hold+,0,0,Hold-,Hold+,Hold-,Hold+,0,Hold+,,,,,,,,,,
2020-09-25,10726.5300833219,21348447554.0924,0,57.53028260455519,10541.593908323677,10538.873740892335,10650.593275242853,10759.180143181775,10650.6170853295,10804.717777991262,-108.5868679389223,-121.35420100862031,11152.455602559861,9930.732214087493,63.73426045966357,HOLD,3.3561336776159614,125.35583860799488,0.046868130732296516,,Hold+,0,0,Hold-,Hold+,Hold-,Hold+,0,Hold+,,,,,,,,,,
