date,buy_frac,quote_vol,taker_buy_quote
2019-03-14,0.5268,104673038.77602254,55141147.28364773
2019-03-15,0.5532,84919900.71744472,46979306.89873034
2019-03-16,0.5454,114227606.40681694,62301622.91259946
2019-03-17,0.5277,74893913.05776027,39524144.17139103
2019-03-18,0.5329,89526258.38910636,47710908.05709871
2019-03-19,0.5402,79503748.36263466,42949860.70592456
2019-03-20,0.5208,94019734.23326427,48961351.11750316
2019-03-21,0.5197,144010401.50845116,74835394.39208286
2019-03-22,0.5275,79861943.8108997,42127893.35065794
2019-03-23,0.5486,69169819.8628637,37945846.04025019
2019-03-24,0.5017,68524082.74695624,34375232.36909545
2019-03-25,0.5138,131507366.37512891,67573128.16531546
2019-03-26,0.544,115330070.99071544,62738463.8918989
2019-03-27,0.5551,129681258.0162135,71983196.76062553
2019-03-28,0.5034,80822230.57984656,40683986.77430117
2019-03-29,0.5585,122585822.5865048,68459620.2724032
2019-03-30,0.5292,79853835.581824,42255037.00428935
2019-03-31,0.5046,55472147.12701675,27993469.17112726
2019-04-01,0.5064,105388238.14788891,53371959.95327402
2019-04-02,0.5282,489018726.75750667,258300768.815403
2019-04-03,0.5095,548900970.9178842,279654422.0749142
2019-04-04,0.5112,301411332.0090243,154090564.79115182
2019-04-05,0.5342,197660830.71096662,105586318.20991643
2019-04-06,0.522,210963411.61313188,110119190.88917793
2019-04-07,0.5187,192916750.57190406,100069310.55713654
2019-04-08,0.5044,260487077.7675668,131396468.34738518
2019-04-09,0.4982,175633627.3163735,87496291.75731626
2019-04-10,0.5309,210870034.5120553,111952601.71234791
2019-04-11,0.4867,277736905.85749793,135174561.6885292
2019-04-12,0.5079,166485761.0793121,84561818.27888817
2019-04-13,0.5027,87375984.44461507,43925293.92220215
2019-04-14,0.5496,92594930.42710131,50893945.02767781
2019-04-15,0.488,147687551.9414771,72070166.00084409
2019-04-16,0.5283,123581651.71216355,65290617.51599363
2019-04-17,0.5224,120972345.51821637,63190167.89632924
2019-04-18,0.5352,118573129.86520115,63464128.54331125
2019-04-19,0.5239,128937309.63806376,67549701.12506343
2019-04-20,0.5233,101343660.15324435,53029542.91017945
2019-04-21,0.5145,133929931.15068737,68909870.81367928
2019-04-22,0.5355,156632202.97099614,83879362.2832235
2019-04-23,0.5153,227154061.85771412,117054771.35759218
2019-04-24,0.4854,262493252.93584237,127419838.49784201
2019-04-25,0.4309,265091565.61466023,114223925.41789763
2019-04-26,0.5128,259659705.6513858,133163032.45656706
2019-04-27,0.5135,81749716.42174439,41978251.89852615
2019-04-28,0.4983,76277087.37424076,38011547.93921391
2019-04-29,0.5011,104822151.5144498,52529726.6306137
2019-04-30,0.5517,117309839.23079813,64721155.04645376
2019-05-01,0.5597,92194935.6047804,51604847.88561128
2019-05-02,0.5223,124498567.2076544,65029410.500783
2019-05-03,0.5398,264435878.92811018,142732584.0758724
2019-05-04,0.5308,228942582.4507792,121524183.9274325
2019-05-05,0.4966,137653160.76602158,68357177.93240789
2019-05-06,0.5118,144358553.85462248,73880906.50332905
2019-05-07,0.5338,236176663.81792104,126064101.9122562
2019-05-08,0.5186,136246055.59559172,70660061.87146753
2019-05-09,0.5057,167489934.34358987,84696142.54932348
2019-05-10,0.5064,231801342.4320928,117379030.42732471
2019-05-11,0.5415,507216001.3434041,274656200.80251044
2019-05-12,0.4915,619939454.4896551,304720922.9083252
2019-05-13,0.5283,648012612.2927014,342327287.016619
2019-05-14,0.5086,611103206.0032725,310810946.93725246
2019-05-15,0.5191,305196285.2755824,158426245.70097858
2019-05-16,0.5042,557126171.2789642,280897013.06816626
2019-05-17,0.5085,645676487.3744029,328348049.1630897
2019-05-18,0.523,271170511.0509332,141830045.16939756
2019-05-19,0.5431,517729474.358441,281177713.21845126
2019-05-20,0.5259,517939277.868858,272371020.30677795
2019-05-21,0.5215,413637782.36974555,215730616.60421488
2019-05-22,0.4972,384730220.7219517,191296198.55463496
2019-05-23,0.5232,381536239.5128484,199607980.98608008
2019-05-24,0.5368,371381043.73160255,199347829.0258737
2019-05-25,0.5292,227376280.5854076,120334124.30243574
2019-05-26,0.532,409616322.38847876,217911336.3040823
2019-05-27,0.5343,452651204.93490237,241864670.6517397
2019-05-28,0.5263,273791910.6314759,144108437.06115803
2019-05-29,0.519,292094591.01803863,151595491.23598412
2019-05-30,0.4916,603312537.3808434,296613619.2190466
2019-05-31,0.523,373629673.9190144,195418655.05339947
2019-06-01,0.531,272098436.34069574,144486129.11826152
2019-06-02,0.5241,241414596.71950513,126530020.38343658
2019-06-03,0.493,387155494.97304887,190882595.70344347
2019-06-04,0.4961,582173398.3257968,288822568.0432201
2019-06-05,0.5404,377635818.0044095,204082647.8767332
2019-06-06,0.5158,282156410.5437891,145537581.79160798
2019-06-07,0.5066,269125728.1416496,136343077.37705734
2019-06-08,0.5207,179047320.02388045,93237148.4745482
2019-06-09,0.5148,243970971.0244344,125591062.03917082
2019-06-10,0.5414,287125339.9701144,155461282.8313925
2019-06-11,0.5209,238031771.51747337,124001190.82079008
2019-06-12,0.5488,333291726.6460002,182925127.46756545
2019-06-13,0.5285,248418184.7720466,131293315.79862677
2019-06-14,0.5265,333475488.5537595,175588531.4851917
2019-06-15,0.5284,276420769.2933853,146051605.23593673
2019-06-16,0.5343,574211342.9796603,306793742.1084928
2019-06-17,0.5185,441567296.0592662,228962151.2411525
2019-06-18,0.5443,470271954.29870564,255972426.13011804
2019-06-19,0.5457,293748062.6668488,160303572.0157976
2019-06-20,0.5219,323621848.1987617,168891671.53448427
2019-06-21,0.5611,494783687.9853515,277616242.76671946
2019-06-22,0.5312,1112069567.638115,590676435.7888236
2019-06-23,0.5244,625330374.7466884,327919162.5503831
2019-06-24,0.5262,469746663.9381173,247193774.35494488
2019-06-25,0.5359,697773986.2691859,373915513.2823127
2019-06-26,0.4877,1996178374.5944922,973444882.2175623
2019-06-27,0.4624,2058443849.314,951733425.6087813
2019-06-28,0.5103,1129888341.3212838,576552254.919601
2019-06-29,0.518,829011822.2365324,429403585.74678665
2019-06-30,0.507,971151050.9005816,492370966.31592095
2019-07-01,0.4865,972343281.8603554,473020897.4118362
2019-07-02,0.5024,1128353804.8007915,566863180.5509229
2019-07-03,0.5116,1097804642.7577736,561585673.8651911
2019-07-04,0.5058,775818897.3894849,392411806.4334007
2019-07-05,0.5088,705853649.0264896,359142813.98810697
2019-07-06,0.4976,585001376.1554291,291096287.944003
2019-07-07,0.5776,439439052.9455421,253820654.34123245
2019-07-08,0.5314,618530684.4325522,328709707.94803345
2019-07-09,0.5209,975986802.0300351,508388352.36049587
2019-07-10,0.4299,1369749939.9675035,588798251.124835
2019-07-11,0.4997,1007356802.218256,503407388.68365425
2019-07-12,0.5379,649824820.7654814,349517968.9038733
2019-07-13,0.488,614050007.9919451,299649536.3943535
2019-07-14,0.4946,777646151.6029468,384643236.23562616
2019-07-15,0.5097,851028723.7031858,433767828.4945731
2019-07-16,0.4874,982462166.6932294,478852520.00356245
2019-07-17,0.5074,809555508.3476789,410754257.707386
2019-07-18,0.5246,807822745.1854328,423743857.7945461
2019-07-19,0.5145,589931612.3419864,303508985.606864
2019-07-20,0.5285,505569016.350083,267188169.93959162
2019-07-21,0.5239,409661485.9985646,214610701.2026862
2019-07-22,0.4782,421016379.36208767,201324461.22845033
2019-07-23,0.5057,478441909.4050573,241965620.20266604
2019-07-24,0.5053,422534162.14571226,213526693.3881535
2019-07-25,0.51,378938450.08176744,193241603.01232004
2019-07-26,0.5156,265108103.13392133,136688126.95394775
2019-07-27,0.4897,424932724.9687315,208090741.11042416
2019-07-28,0.5826,278537286.1348134,162267204.1584597
2019-07-29,0.5542,277497756.76841676,153791418.10329247
2019-07-30,0.5296,310867928.28793913,164621319.04418957
2019-07-31,0.5376,389690761.44466114,209506872.509218
2019-08-01,0.5335,422156523.6690079,225207082.39426738
2019-08-02,0.5166,450323284.15075976,232638457.60696325
2019-08-03,0.5363,363852799.8717801,195125820.47946513
2019-08-04,0.5534,431793873.4232976,238959952.2351608
2019-08-05,0.5145,757976547.2170461,389969213.3989176
2019-08-06,0.4899,904119081.6157126,442937542.0407164
2019-08-07,0.526,814597979.0505041,428496665.570065
2019-08-08,0.5374,604389131.062836,324785966.1265964
2019-08-09,0.5096,467011047.9414284,238009297.57960403
2019-08-10,0.4023,492217964.49055576,197997879.10911432
2019-08-11,0.561,304862403.3514491,171032610.99181715
2019-08-12,0.5239,200325471.604141,104948602.15277772
2019-08-13,0.4057,368994475.54611236,149693332.12683108
2019-08-14,0.4791,567724729.1059059,271971667.5509817
2019-08-15,0.5134,387705855.0879112,199059445.60425642
2019-08-16,0.4994,527258446.39777654,263301246.89849174
2019-08-17,0.5064,297776329.0305825,150792759.3452331
2019-08-18,0.5383,248508872.45998642,133774771.71696787
2019-08-19,0.5529,396233441.02745956,219085855.3445805
2019-08-20,0.4964,346664453.13672656,172082522.17892724
2019-08-21,0.4546,482889274.517917,219533134.86528105
2019-08-22,0.5265,341371442.9068388,179746967.2352143
2019-08-23,0.5374,282732431.7520724,151926638.08027625
2019-08-24,0.4919,279962133.6257099,137726211.36364344
2019-08-25,0.4911,265132761.31704283,130202473.09027293
2019-08-26,0.5441,432249835.49069726,235202578.43601218
2019-08-27,0.488,289340681.0789518,141207845.02919284
2019-08-28,0.462,420034883.0031526,194055407.18003407
2019-08-29,0.4938,337838761.5572865,166811264.08255094
2019-08-30,0.5304,255854874.45077452,135696420.41983488
2019-08-31,0.4997,164116756.4629969,82010834.33875087
2019-09-01,0.5913,188513289.12235728,111464034.38112412
2019-09-02,0.5618,448462178.6303809,251933840.30794755
2019-09-03,0.5152,505617667.39926684,260488377.88812712
2019-09-04,0.5064,463526509.325937,234731325.60204142
2019-09-05,0.4874,358861340.7897901,174901090.47337496
2019-09-06,0.5103,623662984.3843306,318275724.07277405
2019-09-07,0.5309,287851131.1802577,152825898.95080233
2019-09-08,0.4417,249900964.3715313,110370036.72549054
2019-09-09,0.4706,409724831.9471227,192814736.82347485
2019-09-10,0.4651,294323839.5070076,136876441.42321572
2019-09-11,0.5195,321637085.47650874,167086058.18780476
2019-09-12,0.5378,353390090.9677773,190066356.88701728
2019-09-13,0.5537,311632094.2561885,172561765.6530662
2019-09-14,0.5715,244063007.09022474,139491411.26572925
2019-09-15,0.4557,185853330.43704256,84690636.88555922
2019-09-16,0.4624,296325130.1709013,137008707.88664532
2019-09-17,0.4886,233944812.56050798,114314296.20572507
2019-09-18,0.4849,247024351.5979917,119777298.85924058
2019-09-19,0.5057,447676492.9840264,226404409.6823671
2019-09-20,0.4807,255205290.21183726,122687240.60518865
2019-09-21,0.4521,206034034.50803515,93152981.29234466
2019-09-22,0.5082,220133631.6128417,111864717.13240463
2019-09-23,0.4679,314390584.6264613,147108768.54457945
2019-09-24,0.4572,838996309.1611282,383608082.56863165
2019-09-25,0.5018,512437200.3611044,257118054.5490336
2019-09-26,0.4916,552794530.8666819,271728779.6995455
2019-09-27,0.5295,352800745.2079286,186790633.03646186
2019-09-28,0.5285,280672404.6804955,148326185.32000545
2019-09-29,0.4919,253660600.3252929,124764250.17575432
2019-09-30,0.5205,449120676.8427603,233783108.2316931
2019-10-01,0.5181,363040860.00008756,188075198.9756879
2019-10-02,0.5204,216325351.8586446,112568257.13363141
2019-10-03,0.5027,250291751.2714139,125826457.09252053
2019-10-04,0.5002,215325611.68221506,107708233.74574783
2019-10-05,0.4849,177252877.0029691,85943843.84390093
2019-10-06,0.4742,275447898.032875,130619830.63356861
2019-10-07,0.5383,420921679.84426314,226592301.64382157
2019-10-08,0.4767,290675248.1414453,138551354.17557934
2019-10-09,0.5308,462845251.81361026,245678414.8292902
2019-10-10,0.5261,333925412.3041418,175682847.81235147
2019-10-11,0.4886,424413201.5329322,207347909.97597682
2019-10-12,0.5457,177707852.5948189,96979920.39843419
2019-10-13,0.5044,232149438.3639587,117101482.9046443
2019-10-14,0.5124,247530733.18003485,126831374.41473168
2019-10-15,0.5135,270727559.7770109,139031758.65565604
2019-10-16,0.4954,279586845.5362139,138510455.77691367
2019-10-17,0.5369,238343204.48251528,127960055.04589145
2019-10-18,0.5007,248931322.10085052,124639536.56963076
2019-10-19,0.5216,211909734.13572004,110541248.17503741
2019-10-20,0.5264,275899861.65387124,145235373.21216157
2019-10-21,0.5447,250117281.63661337,136247602.03863662
2019-10-22,0.4841,283535483.41051364,137253195.95826292
2019-10-23,0.4455,488220760.6464156,217502083.43670306
2019-10-24,0.5107,243246414.9489239,124225722.47547963
2019-10-25,0.5462,737329544.8835196,402740312.18785393
2019-10-26,0.5019,1522244166.4108484,764040095.621218
2019-10-27,0.5044,887438297.7462667,447629005.3965627
2019-10-28,0.496,759178942.9488419,376584590.21858096
2019-10-29,0.5112,600611324.6356996,307062268.4199179
2019-10-30,0.4964,506584830.0313323,251452283.2053046
2019-10-31,0.5015,498152743.7348088,249802680.66380805
2019-11-01,0.5242,398803069.00908464,209045155.88095698
2019-11-02,0.5296,268119579.73009112,141991067.1533321
2019-11-03,0.4883,256664259.66219142,125328511.00426772
2019-11-04,0.5392,426792003.1749065,230142613.20752436
2019-11-05,0.4967,428156963.07854694,212668961.37619618
2019-11-06,0.5075,348607499.83121693,176929534.86037746
2019-11-07,0.5013,361217475.0583465,181092296.04003775
2019-11-08,0.484,555589995.993586,268900339.26312256
2019-11-09,0.5087,259733491.82990894,132136096.26889738
2019-11-10,0.5148,307316853.90375423,158219187.66195828
2019-11-11,0.4924,394585996.3292871,194310323.85678738
2019-11-12,0.5012,352675938.430593,176773688.17197934
2019-11-13,0.5045,235060554.12410158,118583622.59890504
2019-11-14,0.4864,290104306.95303315,141092283.63703057
2019-11-15,0.4899,394708981.3155723,193359510.7614677
2019-11-16,0.5121,177222838.38564816,90759494.93371469
2019-11-17,0.5038,229995700.81158423,115878483.61499645
2019-11-18,0.4774,358706174.82521844,171255974.96099597
2019-11-19,0.5009,353463792.04443395,177061624.17883486
2019-11-20,0.516,263387575.48592198,135913703.28376597
2019-11-21,0.4606,455166676.2781802,209669250.00512215
2019-11-22,0.4809,917881536.2620839,441369226.6062732
2019-11-23,0.5132,364446217.3737604,187044325.06936932
2019-11-24,0.4919,481922941.3269758,237048588.06349042
2019-11-25,0.5069,831628458.304907,421590444.0656638
2019-11-26,0.5068,469602476.91268086,237985219.12113363
2019-11-27,0.5094,671646609.1695509,342164140.1831574
2019-11-28,0.5074,427572714.94560075,216954965.9916893
2019-11-29,0.52,463006956.68515146,240751084.86781707
2019-11-30,0.5054,358749026.3607554,181318684.76790962
2019-12-01,0.5122,446524917.2059704,228709227.47478202
2019-12-02,0.5192,337889295.510181,175417845.9677707
2019-12-03,0.5021,242379261.10434753,121693871.29329205
2019-12-04,0.5038,608670609.9747069,306646928.0153291
2019-12-05,0.5194,434738864.78401244,225785929.45196423
2019-12-06,0.5377,356905919.0155599,191894551.37719464
2019-12-07,0.5136,237000924.85530463,121730405.77530764
2019-12-08,0.5123,223314325.61846468,114410839.18893658
2019-12-09,0.5092,347471155.4826833,176936408.77023646
2019-12-10,0.4976,363127435.39551663,180700991.4476017
2019-12-11,0.5143,217095653.86658925,111646214.45842433
2019-12-12,0.4931,303657479.492691,149736412.31992897
2019-12-13,0.518,199836160.23365226,103507284.73033176
2019-12-14,0.4872,211004228.01585397,102799669.53690346
2019-12-15,0.5221,187402764.5635311,97846824.91339022
2019-12-16,0.4907,307508569.89251375,150883357.87501082
2019-12-17,0.4924,364087469.8222779,179268531.68762407
2019-12-18,0.5224,654057202.1588289,341707270.92404455
2019-12-19,0.4946,397407677.0585651,196558003.60942763
2019-12-20,0.5179,229842650.42149538,119044689.29161471
2019-12-21,0.5199,139069157.0864577,72297064.99889134
2019-12-22,0.5272,285577206.9406348,150554135.68143037
2019-12-23,0.4917,510710431.76686037,251116788.72529316
2019-12-24,0.4941,318428019.0009099,157326354.03834856
2019-12-25,0.5251,198273303.10954586,104115922.41287489
2019-12-26,0.521,263289798.95618758,137178762.7893365
2019-12-27,0.502,242214722.72289035,121593559.33506629
2019-12-28,0.5175,196322192.4380019,101598406.02770425
2019-12-29,0.5098,231731575.82821694,118139507.92862746
2019-12-30,0.465,216508875.51767525,100676879.90295008
2019-12-31,0.4855,187518399.34504002,91036201.13783441
2020-01-01,0.5329,121214452.11606228,64597785.21233434
2020-01-02,0.4738,225982341.3011403,107060829.07806464
2020-01-03,0.5205,495098582.9620354,257713113.8517286
2020-01-04,0.5459,219874240.9399481,120035111.72407165
2020-01-05,0.5076,284848683.7891762,144600094.38965073
2020-01-06,0.5284,413330481.2260492,218411610.65942463
2020-01-07,0.5066,724202791.1429626,366866967.6139318
2020-01-08,0.4893,926410232.6045058,453284250.4545396
2020-01-09,0.4926,507258250.4748796,249899679.33440104
2020-01-10,0.5145,652774220.388437,335845385.67483306
2020-01-11,0.5094,445034349.56470203,226716001.44288608
2020-01-12,0.5171,309351920.45885,159972663.9929187
2020-01-13,0.4884,252656965.35815012,123407351.91807935
2020-01-14,0.5191,1032735180.8658738,536081638.0541857
2020-01-15,0.5012,743712237.2790816,372770745.1792992
2020-01-16,0.5001,451752380.2810811,225914888.37777233
2020-01-17,0.5099,629568740.707009,320997160.95891666
2020-01-18,0.5072,340852837.9160803,172895403.23974317
2020-01-19,0.4765,623950864.2762928,297282818.0931591
2020-01-20,0.5002,336447837.0018059,168293007.48754647
2020-01-21,0.5135,316056704.984738,162303157.94279355
2020-01-22,0.4979,252638888.2149255,125794389.99554266
2020-01-23,0.4834,407428808.675337,196965082.0404137
2020-01-24,0.5109,349874174.79003936,178752179.11477745
2020-01-25,0.5125,212869245.6358978,109098245.22427255
2020-01-26,0.5074,263941925.272999,133936210.1435635
2020-01-27,0.53,473194952.8044688,250794158.80919072
2020-01-28,0.5211,676593159.4823396,352558461.2153821
2020-01-29,0.4942,503188568.83635783,248688826.41119042
2020-01-30,0.5092,569652869.8196837,290043577.4392868
2020-01-31,0.4936,425779010.40653664,210150300.2222744
2020-02-01,0.5138,268137739.9933375,137764121.89168733
2020-02-02,0.4948,428064088.6904683,211808205.79156947
2020-02-03,0.4871,476379993.4924724,232065946.53854197
2020-02-04,0.4898,491136137.2107625,240571508.24015158
2020-02-05,0.5454,613540574.7818311,334620486.13736695
2020-02-06,0.4951,631245079.8223811,312506614.3866246
2020-02-07,0.5172,430744860.1814393,222761439.9557888
2020-02-08,0.52,427781790.200816,222438123.8466874
2020-02-09,0.5162,437441704.90539634,225799470.0027466
2020-02-10,0.4804,590091358.442907,283509329.4368132
2020-02-11,0.511,624970415.4054742,319373572.872505
2020-02-12,0.5106,629756037.5160786,321525481.5414018
2020-02-13,0.4851,815507473.735361,395629173.0386233
2020-02-14,0.5038,482455622.0036259,243079257.3055149
2020-02-15,0.4644,580845331.1747847,269731775.5031557
2020-02-16,0.4902,592584876.9040861,290482773.25193715
2020-02-17,0.4731,680009637.6159953,321724146.0973482
2020-02-18,0.5286,696870122.812608,368380176.64872575
2020-02-19,0.4623,547679966.9292257,253188749.12823528
2020-02-20,0.4962,576020107.4626018,285816414.8781603
2020-02-21,0.5132,408286949.8035292,209532434.5763331
2020-02-22,0.5386,237544283.22525856,127929552.99759819
2020-02-23,0.5314,371815095.46744496,197592792.8624695
2020-02-24,0.4738,542081527.6408329,256859539.02050737
2020-02-25,0.4842,514946930.56602305,249358678.88131347
2020-02-26,0.4553,830717784.379095,378197861.58165485
2020-02-27,0.4886,636955872.7625463,311229361.68385184
2020-02-28,0.4963,615664817.0103912,305533926.9847335
2020-02-29,0.5149,318585951.98853236,164044036.86872095
2020-03-01,0.4976,375729315.25408256,186962259.70689058
2020-03-02,0.5169,528906629.5628192,273395227.9483244
2020-03-03,0.4888,484181096.3229557,236655810.14459231
2020-03-04,0.4983,338849891.9529354,168832874.50723547
2020-03-05,0.5235,524102029.20478296,274387102.9108894
2020-03-06,0.5093,397598476.4205629,202484342.22117206
2020-03-07,0.4907,409983263.78913796,201161181.30473226
2020-03-08,0.4496,656931544.7821604,295351474.4354491
2020-03-09,0.4962,918787729.0855838,455866837.30462253
2020-03-10,0.5033,689700153.4490932,347117049.3619673
2020-03-11,0.5067,624465167.3648188,316442882.7597013
2020-03-12,0.4565,1628590104.2222133,743481672.2037649
2020-03-13,0.493,2063819540.638995,1017423855.7557491
2020-03-14,0.4833,736651880.9210789,356020329.8521769
2020-03-15,0.5048,753755706.4268771,380499471.94982266
2020-03-16,0.4794,1113690309.1015868,533857910.81658685
2020-03-17,0.4979,793147908.2684973,394902319.1241586
2020-03-18,0.4751,719748122.45302,341970839.5779824
2020-03-19,0.4976,1164739707.514236,579536547.7582244
2020-03-20,0.4781,1401734013.1752021,670117999.1481416
2020-03-21,0.4915,794962136.6384171,390737241.11380976
2020-03-22,0.4806,722895653.5100615,347411876.3609581
2020-03-23,0.5113,1015525672.0743864,519197453.13588756
2020-03-24,0.4817,1001890515.2399886,482659188.55276763
2020-03-25,0.481,880250736.9079887,423439621.6406946
2020-03-26,0.4956,552537189.4793514,273834254.4669247
2020-03-27,0.4642,551326113.8552039,255910741.81760174
2020-03-28,0.4828,577986706.1289365,279053353.63500285
2020-03-29,0.4596,383707122.5009629,176336037.90451324
2020-03-30,0.495,747569726.4544197,370039956.0073812
2020-03-31,0.4802,465780496.6224872,223650665.24981058
2020-04-01,0.5047,618527468.8341641,312180122.98026615
2020-04-02,0.5008,1014494762.4416422,508095825.9586769
2020-04-03,0.491,710254017.1002722,348762338.666862
2020-04-04,0.4993,495076283.5209041,247173793.29146552
2020-04-05,0.4806,337062083.0020279,162008820.3887751
2020-04-06,0.5024,837357664.6519214,420706756.20827895
2020-04-07,0.4715,757201786.6976632,357008427.7255391
2020-04-08,0.5128,555122600.2750258,284685809.77746606
2020-04-09,0.4716,444741085.9037586,209718590.14289618
2020-04-10,0.4582,727281590.7719399,333222230.69815034
2020-04-11,0.4653,311699573.516674,145036158.54711846
2020-04-12,0.4827,516235035.18651134,249206873.18271956
2020-04-13,0.4632,649390681.2485026,300780988.70993096
2020-04-14,0.4636,474794776.19211113,220122993.7265764
2020-04-15,0.4853,416947490.6156957,202324176.1600371
2020-04-16,0.5067,865277543.3946934,438475139.1082971
2020-04-17,0.4799,382334236.16947895,183489537.17453393
2020-04-18,0.4846,354845083.77618897,171950110.370116
2020-04-19,0.4712,326485586.9317383,153854417.3706887
2020-04-20,0.4487,629612368.7476892,282531224.312811
2020-04-21,0.4614,411800606.08159715,190003705.32072502
2020-04-22,0.4597,431271646.17559904,198241315.96185333
2020-04-23,0.5104,756320213.5858521,386041564.8244507
2020-04-24,0.4887,452118137.79400164,220931579.32065317
2020-04-25,0.4814,331292050.77197313,159480178.37989962
2020-04-26,0.4892,384202783.2747096,187939788.77144253
2020-04-27,0.4829,504025811.6512535,243380424.90896013
2020-04-28,0.4602,357391780.93076265,164468534.08844885
2020-04-29,0.4981,1536390177.044949,765292175.0671884
2020-04-30,0.4826,1839283907.4625194,887675398.177694
2020-05-01,0.4893,805640126.6308705,394216389.90386546
2020-05-02,0.5153,523838859.5442492,269917468.3416013
2020-05-03,0.4921,808427095.9321591,397824441.8012372
2020-05-04,0.4634,738343818.6939254,342180074.58001775
2020-05-05,0.49,683083018.8779808,334700993.4328503
2020-05-06,0.4833,972793508.4649074,470167656.5656032
2020-05-07,0.5075,1409783462.0063643,715407978.1961043
2020-05-08,0.4591,997005843.7404792,457701324.85886586
2020-05-09,0.4484,795001351.6797023,356475632.6589254
2020-05-10,0.4586,1594996476.975637,731417660.3519951
2020-05-11,0.4828,1468392820.7608037,708958944.1586587
2020-05-12,0.469,760195457.0509586,356508014.1884676
2020-05-13,0.4724,839725719.9602077,396713970.0443314
2020-05-14,0.49,1247456797.8136663,611313934.3913236
2020-05-15,0.4781,1099721375.8919058,525813199.3366492
2020-05-16,0.4844,560547005.0259086,271542836.2138013
2020-05-17,0.5059,663088800.815278,335478915.9764369
2020-05-18,0.4914,797622297.3261683,391957586.20057756
2020-05-19,0.4821,760713946.0085461,366745428.20816094
2020-05-20,0.4471,721190802.7634026,322416331.9624527
2020-05-21,0.4582,1002046265.9412597,459089374.16887957
2020-05-22,0.4918,537847834.4967086,264538897.25902513
2020-05-23,0.4912,400407195.62892234,196682791.17593566
2020-05-24,0.456,636787240.3733248,290362268.47214717
2020-05-25,0.4899,553545285.9140139,271166770.94493836
2020-05-26,0.4846,516455128.89068806,250278944.16497475
2020-05-27,0.4868,624660855.780037,304057334.99150485
2020-05-28,0.5126,693930106.1813825,355720464.8630843
2020-05-29,0.4674,542758086.6064702,253696538.73175293
2020-05-30,0.5259,530598690.0714505,279016030.1311799
2020-05-31,0.4714,461272298.8525205,217450165.0180633
2020-06-01,0.5426,749707596.6593573,406777189.28314984
2020-06-02,0.4542,1070060237.1302093,485973112.19351894
2020-06-03,0.49,441928818.0430156,216537558.0168512
2020-06-04,0.5012,557234945.6467389,279263924.70782906
2020-06-05,0.4674,465200788.20363384,217444468.9505285
2020-06-06,0.4836,315604867.2361491,152610794.9455491
2020-06-07,0.4906,556919603.7915448,273242856.19134754
2020-06-08,0.4856,395459395.8213372,192037951.04548973
2020-06-09,0.4762,447208895.8386983,212965408.6778281
2020-06-10,0.4909,462384305.3511993,226982635.61915445
2020-06-11,0.4342,902075648.5453849,391689549.6579659
2020-06-12,0.4859,472007894.3756753,229325970.87113217
2020-06-13,0.4875,261673162.2584724,127577168.31734002
2020-06-14,0.4814,282131272.3800662,135811554.06421557
2020-06-15,0.484,793518842.5509845,384031123.18172884
2020-06-16,0.4937,494458269.1397911,244097412.8828076
2020-06-17,0.4756,453209812.2257806,215532725.63392767
2020-06-18,0.48,351649555.0725387,168801558.37933227
2020-06-19,0.4867,423086965.1927383,205898368.34014913
2020-06-20,0.4989,282120360.5567526,140741525.62068328
2020-06-21,0.4845,227467940.6102112,110215504.55537862
2020-06-22,0.5312,550995799.0694704,292712778.1434761
2020-06-23,0.4659,395487616.460878,184247416.84941235
2020-06-24,0.4369,579426702.7966821,253131387.59992126
2020-06-25,0.4756,514396747.4047828,244659133.8850236
2020-06-26,0.4636,461347064.82950306,213866832.83863124
2020-06-27,0.4552,419606802.2372014,191013780.26087573
2020-06-28,0.4883,278721674.9221112,136093615.8190654
2020-06-29,0.4855,384206326.4706804,186542867.41056207
2020-06-30,0.4853,287781334.5170158,139674651.10276634
2020-07-01,0.4954,354087627.16966116,175429466.2892198
2020-07-02,0.4733,417724468.88735676,197709875.24815682
2020-07-03,0.474,263123750.46717235,124722413.06761461
2020-07-04,0.514,240576054.91572312,123666216.06517515
2020-07-05,0.4777,308410443.6592152,147339875.53843993
2020-07-06,0.5166,502548376.20946366,259636973.335946
2020-07-07,0.4708,320576525.3553498,150931441.59977534
2020-07-08,0.5001,525344876.6999235,262723969.14964062
2020-07-09,0.4713,447640493.54432976,210991009.74510142
2020-07-10,0.4795,352238898.76948255,168904319.25502697
2020-07-11,0.4794,208410250.5095937,99921646.88340026
2020-07-12,0.4853,285591381.4915314,138584259.00133508
2020-07-13,0.4607,396614086.79626995,182734051.95071438
2020-07-14,0.4734,421789086.4549474,199673293.75001955
2020-07-15,0.4604,360201683.49480516,165822998.03166476
2020-07-16,0.4705,395883667.0248003,186271268.49276468
2020-07-17,0.4776,256360345.57676792,122434361.70789555
2020-07-18,0.51,206628105.36278892,105387979.46391492
2020-07-19,0.4942,238521988.0313255,117870221.4249293
2020-07-20,0.4661,325297289.27265835,151623269.70394644
2020-07-21,0.4878,563360524.7994282,274802209.580128
2020-07-22,0.4788,457776105.61557144,219166005.90788165
2020-07-23,0.4719,494282948.7336824,233235064.19448093
2020-07-24,0.4648,419240263.5218282,194861143.5855291
2020-07-25,0.4826,391431695.7168218,188907762.7521463
2020-07-26,0.5173,644607634.4817771,333445554.97564465
